0.76713,0.46058,0.28379,0.31455,0.31835,0.21873,0.27145
0.64385,0.57414,0.35924,0.35123,0.43254,0.19311,0.25724
0.39727,0.42903,0.39303,0.41441,0.34257,0.25814,0.25876
0.62267,0.57099,0.40204,0.32406,0.28029,0.21971,0.32573
0.49316,0.4101,0.39528,0.32814,0.32527,0.26602,0.31153
0.61645,0.38802,0.31983,0.2602,0.21108,0.24927,0.32675
0.49316,0.31547,0.32884,0.30572,0.24914,0.19902,0.36277
0.57535,0.49528,0.31307,0.4511,0.38409,0.26208,0.37596
0.27398,0.29654,0.25677,0.45381,0.37025,0.26799,0.37748
0.41097,0.31862,0.26352,0.55911,0.22492,0.31528,0.32827
0.45206,0.25869,0.24888,0.47012,0.30105,0.23351,0.43329
0.52056,0.43219,0.47411,0.40422,0.31835,0.34878,0.29631
0.45206,0.27761,0.37726,0.38996,0.33911,0.31627,0.33182
0.46576,0.26499,0.47861,0.38588,0.32873,0.33104,0.30087
0.71797,0.48897,0.43469,0.39811,0.39793,0.39311,0.29225
0.56821,0.46058,0.42343,0.30979,0.39793,0.41577,0.25876
0.31508,0.38487,0.32096,0.43004,0.42562,0.2739,0.22223
0.47946,0.36279,0.45046,0.44091,0.33911,0.30838,0.241
0.35617,0.4038,0.38402,0.53466,0.46368,0.34779,0.21665
0.45206,0.44165,0.46848,0.54077,0.5571,0.33006,0.24709
0.40483,0.52998,0.48199,0.51903,0.49828,0.25124,0.22832
0.50686,0.51421,0.48537,0.44362,0.47752,0.22366,0.27804
0.39727,0.4732,0.39753,0.38996,0.42562,0.24139,0.28565
0.42467,0.41957,0.42456,0.39811,0.436,0.31528,0.36632
0.47946,0.32809,0.3919,0.40083,0.39101,0.33499,0.28616
0.65754,0.42272,0.38177,0.46129,0.28721,0.28277,0.31711
0.49316,0.40695,0.39641,0.48303,0.38063,0.29755,0.30798
0.73974,0.37225,0.3356,0.4939,0.26645,0.1872,0.37698
0.64385,0.31862,0.45271,0.47963,0.32873,0.19508,0.40133
0.45206,0.24291,0.26127,0.48439,0.30451,0.26602,0.39828
0.28768,0.35648,0.35249,0.48642,0.35295,0.30247,0.37901
0.77556,0.51736,0.54956,0.20721,0.33911,0.24336,0.26789
0.59637,0.52367,0.48875,0.28262,0.36679,0.33301,0.26942
0.63015,0.45427,0.50339,0.35463,0.33219,0.32119,0.26992
0.73974,0.48897,0.63064,0.38044,0.42216,0.39114,0.31203
0.64385,0.52682,0.56533,0.35191,0.33911,0.42267,0.35922
0.65754,0.49843,0.4437,0.36482,0.25261,0.33104,0.36176
0.42467,0.43534,0.40429,0.31319,0.23184,0.3606,0.28058
0.34248,0.32809,0.3187,0.35531,0.35987,0.26011,0.22223
0.50686,0.4101,0.47636,0.3193,0.436,0.33696,0.3095
0.68494,0.48266,0.36037,0.37637,0.28375,0.17341,0.27652
0.47946,0.44796,0.42006,0.45178,0.31489,0.18917,0.22477
0.72604,0.39118,0.45834,0.45042,0.24568,0.17045,0.275
0.52056,0.3691,0.42456,0.45789,0.32873,0.20395,0.24405
0.30138,0.33755,0.44933,0.45653,0.37371,0.35568,0.24405
0.35617,0.23345,0.40767,0.43819,0.24914,0.33006,0.23441
0.50686,0.31547,0.35024,0.49593,0.26991,0.22267,0.26333
0.34248,0.25869,0.41893,0.37229,0.34257,0.30149,0.29478
0.67124,0.3691,0.42681,0.50544,0.24914,0.31233,0.44344
0.57535,0.27761,0.3615,0.44159,0.20762,0.22366,0.47946
0.52745,0.27446,0.39415,0.41985,0.29759,0.18523,0.45765
0.54796,0.52682,0.3874,0.38656,0.42562,0.38129,0.21665
0.54796,0.58361,0.42681,0.35395,0.4187,0.32415,0.1852
0.46576,0.40695,0.32208,0.27854,0.34257,0.32021,0.22629
0.39727,0.53313,0.366,0.22012,0.56056,0.49262,0.26739
0.53426,0.33755,0.47073,0.25001,0.5052,0.34582,0.25166
0.41097,0.50159,0.36938,0.33153,0.56748,0.35568,0.28058
0.41097,0.30916,0.35361,0.3424,0.51904,0.33991,0.21056
0.42467,0.45427,0.491,0.40422,0.43254,0.31035,0.18317
0.34248,0.46689,0.43357,0.43615,0.42562,0.45321,0.22426
0.32878,0.30285,0.36713,0.38316,0.34603,0.36159,0.24151
0.45206,0.32493,0.42569,0.38656,0.27683,0.31134,0.2268
0.63628,0.3691,0.49438,0.41645,0.30797,0.26306,0.23441
0.42467,0.33439,0.43582,0.45517,0.25261,0.32021,0.27195
0.67124,0.42903,0.53717,0.50137,0.22838,0.28671,0.32928
0.54796,0.3754,0.45271,0.49933,0.22146,0.28375,0.36987
0.41097,0.34386,0.41893,0.44974,0.34949,0.2808,0.31102
0.28768,0.35332,0.30069,0.45789,0.42562,0.32415,0.32421
0.42467,0.33124,0.27478,0.45178,0.21108,0.27587,0.28362
0.31508,0.41641,0.241,0.50409,0.33911,0.28967,0.2887
0.34248,0.41641,0.23087,0.50544,0.37371,0.33696,0.30798
0.137,0.4732,0.40879,0.49525,0.5744,0.53893,0.22934
0.49316,0.38487,0.44483,0.4246,0.35641,0.31035,0.24202
0.30138,0.35017,0.30632,0.36074,0.38063,0.35272,0.22426
0.36205,0.49843,0.30969,0.34648,0.46368,0.3409,0.23897
0.49316,0.38802,0.42681,0.30096,0.35295,0.25518,0.23999
0.31508,0.26815,0.3187,0.29417,0.36333,0.31134,0.17961
0.16907,0.22083,0.20271,0.33697,0.30451,0.22267,0.14664
1e-05,0.31231,0.2928,0.38044,0.41523,0.31528,0.13142
0.39727,0.46373,0.37726,0.41102,0.39793,0.28868,0.24861
0.38357,0.35963,0.22636,0.339,0.40831,0.2207,0.20397
0.71234,0.47004,0.27816,0.40354,0.29413,0.24829,0.25267
0.61645,0.38802,0.32771,0.34987,0.34257,0.32415,0.275
0.42467,0.46058,0.43807,0.36482,0.33565,0.401,0.24659
0.58182,0.40695,0.40204,0.39064,0.37025,0.35173,0.3029
0.52056,0.30916,0.40879,0.41305,0.23184,0.29558,0.27956
0.71234,0.36279,0.38064,0.41034,0.25607,0.25124,0.3095
0.61645,0.34386,0.36938,0.38316,0.26299,0.19804,0.41249
0.68494,0.38487,0.3919,0.36278,0.1834,0.22168,0.4683
0.64385,0.31862,0.2928,0.41102,0.17994,0.22168,0.37495
0.43096,0.306,0.30632,0.48914,0.40831,0.24829,0.30189
0.50686,0.30285,0.41668,0.39607,0.1315,0.35568,0.27652
0.67124,0.25869,0.56645,0.36346,0.19378,0.39607,0.34653
0.15069,0.18928,0.38515,0.39471,0.37025,0.47095,0.25927
0.28768,0.23345,0.33334,0.41169,0.33219,0.41183,0.22223
0.49988,0.33439,0.40204,0.43819,0.32527,0.40691,0.27703
0.45206,0.35332,0.32321,0.41169,0.26299,0.37439,0.31153
0.49316,0.29023,0.46397,0.4015,0.26299,0.38819,0.30392
0.65754,0.32493,0.37388,0.29824,0.1834,0.28868,0.31812
0.54796,0.29654,0.35587,0.29145,0.31489,0.27193,0.31
0.54796,0.23345,0.37051,0.25748,0.14188,0.32119,0.31457
0.47946,0.4038,0.35361,0.48235,0.31489,0.37932,0.2958
0.38357,0.46373,0.38064,0.53873,0.34949,0.41774,0.3232
0.5688,0.48581,0.40542,0.56523,0.29759,0.34385,0.31559
0.60275,0.33124,0.43357,0.46672,0.29413,0.35863,0.37698
0.50686,0.30916,0.37276,0.56794,0.20416,0.3074,0.33639
0.39727,0.29969,0.40429,0.47895,0.25607,0.25912,0.36176
0.35617,0.26184,0.33897,0.46808,0.2007,0.2542,0.30848
0.26028,0.12935,0.28042,0.4708,0.15918,0.28474,0.34095
0.46576,0.21452,0.35812,0.59784,0.13496,0.21774,0.34755
0.38357,0.20821,0.21623,0.41509,0.22838,0.26701,0.32827
0.53426,0.2366,0.4178,0.35191,0.27337,0.29755,0.33385
0.56165,0.24922,0.50677,0.37093,0.20416,0.26996,0.32117
0.80823,0.35332,0.49325,0.39607,0.24914,0.22464,0.34603
0.73974,0.35963,0.61375,0.40694,0.1834,0.23745,0.35465
0.39727,0.61515,0.55181,0.40083,0.55018,0.35568,0.28362
0.68494,0.48581,0.44821,0.39403,0.5052,0.24533,0.36683
0.56165,0.35648,0.45722,0.39471,0.26299,0.30444,0.36226
0.60275,0.43219,0.42118,0.32746,0.29759,0.32316,0.32167
0.67124,0.41957,0.45834,0.31251,0.34257,0.28375,0.39423
0.62267,0.33755,0.3356,0.33833,0.27683,0.20001,0.33436
0.53426,0.37856,0.45271,0.36482,0.37025,0.23942,0.33233
0.41097,0.35648,0.40992,0.3424,0.4533,0.26898,0.30645
0.59637,0.35648,0.29956,0.34784,0.42216,0.25124,0.29935
0.42467,0.27761,0.29843,0.3064,0.34949,0.30444,0.32421
0.45206,0.17036,0.26127,0.33017,0.22492,0.30641,0.3577
0.17809,0.12935,0.24551,0.4246,0.39101,0.31824,0.34806
0.16439,0.29023,0.31533,0.56115,0.33911,0.29853,0.3374
0.1096,0.29654,0.27366,0.67664,0.40139,0.37341,0.29377
0.36987,0.34386,0.35136,0.61346,0.22146,0.24336,0.32066
0.58905,0.55522,0.34123,0.57949,0.25261,0.18326,0.39321
0.44475,0.21768,0.38965,0.27447,0.34949,0.21971,0.21361
0.33448,0.32809,0.42569,0.35463,0.38409,0.28967,0.23136
0.4034,0.25238,0.32884,0.30232,0.4187,0.32612,0.25064
0.29313,0.306,0.39641,0.26699,0.43946,0.40001,0.16541
0.46576,0.30285,0.36938,0.20449,0.56748,0.44927,0.21411
0.30138,0.30916,0.25114,0.2439,0.46368,0.334,0.206
0.26028,0.2713,0.38402,0.25952,0.47406,0.33006,0.20498
0.54796,0.3407,0.32996,0.26292,0.39793,0.32415,0.18266
0.20549,0.30285,0.31307,0.35191,0.46022,0.27686,0.19382
0.17809,0.22714,0.27141,0.31862,0.35641,0.33794,0.21259
0.26028,0.22083,0.32771,0.34036,0.47752,0.3941,0.20245
0.35617,0.15143,0.27591,0.36006,0.32181,0.27883,0.2476
0.43837,0.20821,0.23537,0.31659,0.29067,0.2739,0.29428
0.30138,0.28392,0.30857,0.37501,0.31489,0.35765,0.32878
0.32878,0.21137,0.32433,0.24865,0.34949,0.30937,0.26891
0.38357,0.2366,0.29168,0.31727,0.30451,0.31528,0.29174
0.39727,0.24291,0.24888,0.33493,0.30451,0.3005,0.34095
0.58905,0.18298,0.26915,0.3458,0.27683,0.22858,0.35668
0.63015,0.12935,0.22186,0.303,0.1834,0.20001,0.33639
0.71234,0.26815,0.22524,0.29485,0.27683,0.24829,0.33233
0.64385,0.30285,0.37501,0.44227,0.17302,0.29262,0.35871
0.61645,0.37856,0.35474,0.36686,0.30451,0.30444,0.36886
0.54796,0.33124,0.29731,0.35123,0.20762,0.34484,0.34146
0.46576,0.41957,0.46285,0.33357,0.40485,0.35173,0.29022
0.58905,0.49528,0.54618,0.36958,0.34949,0.35765,0.32928
0.58905,0.47951,0.37839,0.35531,0.37717,0.28277,0.35871
0.67124,0.31862,0.27591,0.27243,0.31143,0.31331,0.31812
0.57535,0.22083,0.25226,0.303,0.17994,0.28474,0.39778
0.68494,0.47004,0.39753,0.37569,0.35641,0.27981,0.28464
0.38357,0.29969,0.40316,0.37705,0.37025,0.23055,0.25318
0.61645,0.31231,0.47073,0.28534,0.26645,0.25124,0.28565
0.53426,0.2366,0.36938,0.2208,0.24568,0.27686,0.34451
0.56165,0.26184,0.40542,0.33493,0.1661,0.23942,0.35516
0.71234,0.28708,0.47749,0.35939,0.17994,0.34188,0.38915
0.50686,0.20821,0.39415,0.43819,0.20416,0.29755,0.39017
0.54123,0.19875,0.35474,0.37229,0.19724,0.26602,0.3856
0.58905,0.19559,0.3356,0.41917,0.16264,0.29755,0.39118
0.67124,0.26499,0.32996,0.41237,0.17994,0.21971,0.3993
0.69864,0.25238,0.37839,0.48031,0.23184,0.18917,0.4404
0.67124,0.41957,0.42794,0.48846,0.24222,0.15568,0.45206
0.50686,0.39118,0.49663,0.30368,0.47752,0.39213,0.17302
0.4861,0.25553,0.35024,0.29077,0.35295,0.3005,0.25724
0.42467,0.30916,0.39303,0.33968,0.39101,0.30838,0.28312
0.43096,0.35017,0.53492,0.35735,0.47752,0.37341,0.24456
0.40483,0.38802,0.49213,0.47963,0.34257,0.48375,0.23441
0.34248,0.48897,0.34348,0.58425,0.42216,0.42366,0.28007
0.17809,0.26815,0.35699,0.39811,0.42908,0.42267,0.26434
0.34248,0.44796,0.40992,0.46333,0.49828,0.33301,0.2684
0.33448,0.25553,0.40204,0.52515,0.30797,0.23548,0.30087
0.52056,0.38171,0.3919,0.42324,0.32527,0.3271,0.33892
0.43837,0.39749,0.35924,0.47148,0.35295,0.27292,0.32472
0.54796,0.55837,0.35812,0.40626,0.29759,0.26602,0.33943
0.64385,0.45427,0.4133,0.4511,0.34603,0.28671,0.30696
0.50686,0.4038,0.48087,0.47012,0.45676,0.36454,0.30392
0.46576,0.4038,0.40879,0.45993,0.33911,0.33991,0.38205
0.72604,0.41326,0.3356,0.36958,0.24914,0.20001,0.38154
0.54796,0.46689,0.3187,0.47623,0.32527,0.28375,0.45511
0.42467,0.32493,0.25226,0.43751,0.34603,0.22563,0.31457
0.53426,0.30285,0.27028,0.44702,0.31835,0.19114,0.37596
0.34248,0.28708,0.25789,0.51631,0.34949,0.27587,0.38306
0.47946,0.2019,0.44258,0.28466,0.54672,0.33893,0.23035
0.34248,0.24607,0.35136,0.39539,0.38755,0.2542,0.20447
0.36987,0.19244,0.36375,0.25544,0.36333,0.21676,0.2268
0.27934,0.16089,0.35699,0.29824,0.46022,0.24632,0.21411
0.35617,0.19559,0.42006,0.32746,0.47406,0.27489,0.27246
0.57535,0.34701,0.35136,0.36958,0.40485,0.20494,0.23339
0.70664,0.35648,0.32546,0.37365,0.37717,0.19902,0.26434
0.64385,0.31862,0.37051,0.33153,0.38755,0.16257,0.24963
0.67124,0.43219,0.37163,0.30096,0.31835,0.19114,0.31356
0.54796,0.25238,0.3401,0.29824,0.32527,0.10937,0.23339
0.72604,0.28077,0.34573,0.22623,0.37025,0.11725,0.33436
0.49316,0.2019,0.37051,0.20381,0.38063,0.18031,0.29884
0.60905,0.17982,0.38965,0.29892,0.37371,0.16651,0.24861
0.59544,0.37225,0.45271,0.32746,0.38063,0.22563,0.27753
0.69864,0.27761,0.42343,0.29077,0.27683,0.14385,0.2755
0.27398,0.15458,0.28942,0.3458,0.29759,0.23942,0.22071
0.31508,0.24291,0.36262,0.36006,0.42562,0.22464,0.22223
0.31508,0.306,0.39415,0.60531,0.32181,0.21774,0.24354
0.36987,0.23345,0.40654,0.53669,0.24914,0.16848,0.26688
0.54796,0.32178,0.2883,0.49254,0.30451,0.17341,0.27449
0.38357,0.29339,0.29506,0.36006,0.29067,0.29065,0.25064
0.61645,0.31231,0.4133,0.33289,0.29413,0.26306,0.24202
0.61645,0.25869,0.43807,0.34648,0.26645,0.29065,0.3166
0.73158,0.40064,0.60136,0.30911,0.31835,0.37439,0.33842
0.69864,0.45427,0.55406,0.33833,0.30797,0.33203,0.33436
0.53426,0.29339,0.40767,0.35531,0.38409,0.19804,0.34806
0.44475,0.33439,0.34123,0.34308,0.30451,0.30149,0.30544
0.32069,0.22083,0.3446,0.33697,0.32181,0.334,0.20397
0.38357,0.41326,0.37051,0.42121,0.28029,0.34976,0.23948
0.54796,0.38171,0.34123,0.36414,0.20762,0.25026,0.25724
0.73974,0.46058,0.40992,0.36142,0.36333,0.28572,0.33284
0.61645,0.38802,0.41217,0.30028,0.31143,0.32809,0.31914
0.63015,0.37225,0.491,0.32949,0.30451,0.34779,0.34298
0.36987,0.12935,0.38627,0.26428,0.28721,0.37341,0.26688
0.49316,0.23345,0.35924,0.37773,0.20762,0.30346,0.30493
0.46576,0.17036,0.43695,0.37093,0.24914,0.27292,0.31508
0.42467,0.26815,0.36037,0.48303,0.29759,0.2473,0.37292
0.42467,0.23976,0.37051,0.57406,0.26645,0.21774,0.35719
0.49316,0.22398,0.37501,0.49254,0.22838,0.26799,0.40488
0.64385,0.38802,0.34348,0.5102,0.26645,0.14385,0.42213
0.67124,0.3407,0.50564,0.25137,0.2353,0.3675,0.32167
0.72604,0.33755,0.55519,0.28194,0.23876,0.29065,0.33487
0.97261,0.48266,0.52929,0.33017,0.28029,0.22563,0.29174
0.75343,0.4385,0.60249,0.29824,0.28721,0.33893,0.30747
0.61015,0.47635,0.50451,0.31794,0.35295,0.33499,0.27145
0.72042,0.47004,0.37839,0.33697,0.28721,0.22464,0.38611
0.83069,0.53313,0.51465,0.42936,0.23876,0.16356,0.31964
0.78604,0.55522,0.5642,0.34172,0.24222,0.13597,0.31153
0.79453,0.59307,0.54843,0.30096,0.37025,0.20494,0.28058
0.71234,0.55206,0.51127,0.30572,0.30797,0.22267,0.24354
0.73974,0.49212,0.52478,0.34919,0.32873,0.25518,0.26079
0.69864,0.46373,0.51127,0.30708,0.25953,0.33597,0.25572
0.63015,0.39749,0.39641,0.32338,0.2353,0.24829,0.32269
0.82193,0.59938,0.54055,0.3227,0.36679,0.33203,0.38306
0.71234,0.46373,0.53942,0.40558,0.35987,0.29853,0.32928
0.73974,0.52998,0.50001,0.40694,0.26645,0.26602,0.36378
0.71234,0.60253,0.43019,0.43275,0.39793,0.19114,0.41249
0.57535,0.28392,0.3187,0.45857,0.33219,0.19705,0.36937
0.56165,0.29339,0.30294,0.40354,0.30797,0.15863,0.43887
0.60275,0.49843,0.4178,0.4674,0.37025,0.23351,0.43887
0.47946,0.59622,0.51465,0.39064,0.44984,0.401,0.1923
0.30138,0.45111,0.5169,0.43615,0.42216,0.39902,0.22731
0.42467,0.29969,0.50677,0.39607,0.35987,0.28769,0.21158
0.60275,0.57099,0.66105,0.40083,0.29413,0.3271,0.23441
0.66529,0.58361,0.63852,0.42121,0.28721,0.37242,0.23238
0.80823,0.45742,0.51465,0.32746,0.26991,0.20001,0.31051
0.82193,0.47635,0.47974,0.31862,0.20762,0.23351,0.26181
0.72604,0.38487,0.42006,0.2439,0.22492,0.25814,0.26028
0.65754,0.42588,0.47861,0.35463,0.30797,0.30247,0.2684
0.61645,0.31862,0.39866,0.19023,0.27337,0.26306,0.2892
0.68494,0.38171,0.52591,0.29689,0.30105,0.28769,0.25267
0.45206,0.3691,0.54168,0.39403,0.218,0.28868,0.26942
0.44475,0.22398,0.44033,0.46672,0.20762,0.334,0.2821
0.43837,0.25553,0.3874,0.34444,0.28029,0.28178,0.31406
0.52056,0.17351,0.3874,0.35463,0.26991,0.27095,0.28667
0.42467,0.18928,0.36713,0.37705,0.21108,0.27784,0.33233
0.69864,0.4448,0.4133,0.5761,0.24914,0.22168,0.32015
0.72604,0.41641,0.4392,0.43411,0.30451,0.18819,0.344
0.61645,0.29023,0.45384,0.38384,0.24914,0.16651,0.37495
0.34248,0.29023,0.32884,0.39403,0.33565,0.23351,0.34197
0.32878,0.24607,0.39753,0.37569,0.29413,0.26898,0.27348
0.34248,0.19559,0.37839,0.33493,0.33219,0.37341,0.35719
0.43837,0.22714,0.366,0.36754,0.39101,0.30247,0.34045
0.46576,0.33755,0.50451,0.36822,0.47406,0.38425,0.26637
0.30138,0.28392,0.48199,0.39267,0.436,0.39705,0.31356
0.58905,0.34701,0.41442,0.39811,0.32873,0.28572,0.29478
0.51367,0.35017,0.51465,0.37773,0.26991,0.32809,0.2892
0.58905,0.35332,0.52704,0.41849,0.23184,0.29459,0.28159
0.58905,0.5079,0.52028,0.40354,0.48098,0.26109,0.28667
0.61645,0.35648,0.51352,0.36958,0.39447,0.24632,0.33182
0.57535,0.51105,0.49888,0.4511,0.4706,0.27095,0.32117
0.63015,0.50159,0.51578,0.45246,0.42562,0.31627,0.27652
0.67124,0.50474,0.45384,0.39267,0.29413,0.29164,0.29225
0.68494,0.53629,0.45722,0.41849,0.39447,0.24829,0.32878
0.73974,0.35332,0.42456,0.35667,0.32181,0.17636,0.344
0.80823,0.31231,0.40091,0.32949,0.15572,0.16454,0.40285
0.52056,0.32809,0.30519,0.37705,0.35641,0.16947,0.44648
0.41097,0.2713,0.26352,0.45246,0.26645,0.26503,0.35212
0.41097,0.22398,0.2928,0.52107,0.20416,0.27981,0.38053
0.27398,0.23976,0.22974,0.49933,0.40139,0.2473,0.32878
0.41097,0.26499,0.36825,0.30572,0.37371,0.23843,0.27348
